"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: implName","Param: numberOfAccounts"
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"14789984,491192","15539458,396804","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"1002237,374205","968823,038805","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"9316237,283393","2363016,758292","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"9208165,590496","2354136,506293","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"108071,692897","13029,355686","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"10328525,797598","1301836,054106","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"10226198,970710","1301345,285573","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"102326,826888","8333,961620","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"7968756,837051","554384,584487","ops/s",Cas,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"7827027,966159","557661,707845","ops/s",Cas,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"141728,870892","7739,827906","ops/s",Cas,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"7065061,929675","690780,792269","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"6908664,968224","685079,582801","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"156396,961450","9687,404132","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"1698139,648576","239364,533655","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"419074,300615","75396,884570","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"1279065,347961","191244,252907","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"1273267,654659","891087,509754","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"247019,935923","160185,337187","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"1026247,718736","744522,418799","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"1349812,939221","464035,801180","ops/s",Accumulator,32
